country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2231.514,2005
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2270.36,2006
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2308.512,2007
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2474.572,2008
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2506.955,2009
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2706.408,2010
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2785.257,2011
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2919.481,2012
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3021.651,2013
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3249.212,2014
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3374.018,2015
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3010.559,2016
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2422.265,2017
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2621.5,2018
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2915.255,2019
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2878.091,2020
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,2956.937,2021
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3131.674,2022
NPL,Nepal,gni_pc_f,"Gross National Income Per Capita, female (2021 PPP$)",GDI,Gender Development Index,3184.53,2023
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2395.797,1990
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2430.69,1991
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2447.87,1992
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2412.271,1993
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2482.324,1994
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2449.102,1995
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2347.704,1996
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2510.124,1997
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2532.426,1998
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2801.251,1999
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2700.968,2000
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2782.619,2001
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2694.105,2002
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2556.866,2003
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2838.291,2004
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,2949.204,2005
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3064.269,2006
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3184.58,2007
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3315.905,2008
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3531.053,2009
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3566.454,2010
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3663.601,2011
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3831.964,2012
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,3955.35,2013
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,4184.357,2014
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,4309.279,2015
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,4656.579,2016
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,5895.468,2017
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6204.113,2018
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6410.168,2019
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6050.766,2020
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6120.523,2021
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6299.284,2022
NPL,Nepal,gni_pc_m,"Gross National Income Per Capita, male (2021 PPP$)",GDI,Gender Development Index,6389.976,2023
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1761.885,1990
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1824.622,1991
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1847.338,1992
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1867.979,1993
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1972.549,1994
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,1997.593,1995
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2042.876,1996
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2110.863,1997
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2137.832,1998
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2217.832,1999
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2319.286,2000
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2421.556,2001
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2376.251,2002
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2436.18,2003
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2514.449,2004
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2589,2005
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2664.657,2006
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2742.246,2007
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,2889.766,2008
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3010.698,2009
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3128.088,2010
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3214.47,2011
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3363.765,2012
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3474.564,2013
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3701.313,2014
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3825.117,2015
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,3802.476,2016
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4087.45,2017
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4333.615,2018
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4588.131,2019
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4405.204,2020
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4485.337,2021
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4660.852,2022
NPL,Nepal,gnipc,Gross National Income Per Capita (2021 PPP$),HDI,Human Development Index,4725.931,2023
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.318,1990
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.331,1991
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.341,1992
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.352,1993
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.364,1994
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.374,1995
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.386,1996
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.393,1997
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.4,1998
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.402,1999
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.417,2000
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.427,2001
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.433,2002
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.446,2003
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.452,2004
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.461,2005
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.474,2006
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.482,2007
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.493,2008
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.504,2009
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.521,2010
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.531,2011
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.538,2012
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.544,2013
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.55,2014
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.551,2015
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.55,2016
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.543,2017
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.554,2018
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.565,2019
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.561,2020
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.547,2021
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.557,2022
NPL,Nepal,hdi_f,HDI female,GDI,Gender Development Index,0.567,2023
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.472,1990
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.477,1991
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.482,1992
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.486,1993
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.493,1994
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.497,1995
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.497,1996
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.505,1997
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.509,1998
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.517,1999
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.518,2000
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.523,2001
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.521,2002
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.522,2003
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.531,2004
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.538,2005
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.548,2006
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.554,2007
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.56,2008
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.572,2009
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.581,2010
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.589,2011
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.594,2012
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.599,2013
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.603,2014
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.603,2015
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.613,2016
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.627,2017
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.634,2018
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.639,2019
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.635,2020
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.643,2021
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.651,2022
NPL,Nepal,hdi_m,HDI male,GDI,Gender Development Index,0.661,2023
NPL,Nepal,hdi_rank,HDI Rank,HDI,Human Development Index,145,2023
NPL,Nepal,housing,Housing (%),MPI,Multidimensional Poverty Index,12.156,2019
NPL,Nepal,housing,Housing (%),MPI,Multidimensional Poverty Index,11.822,2022
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,42.5,2010
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.377,2011
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.377,2012
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.377,2013
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,43.891,2014
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,43.891,2015
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,40.881,2016
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,40.881,2017
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,40.881,2018
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.099,2019
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.099,2020
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,41.099,2021
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,39.8,2022
NPL,Nepal,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,39.8,2023
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2011
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2012
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2013
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2014
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2015
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2016
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2017
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2018
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2019
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2020
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2021
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2022
NPL,Nepal,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,31.913,2023
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,22.866,2010
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,22.09,2011
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,21.562,2012
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,20.898,2013
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,20.233,2014
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,20.518,2015
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,18.863,2016
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,18.363,2017
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,17.662,2018
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,17.086,2019
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,16.698,2020
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,16.146,2021
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,15.564,2022
NPL,Nepal,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,14.972,2023
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,54.771,1990
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,55.65,1991
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,56.686,1992
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,57.597,1993
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,58.631,1994
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,59.323,1995
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,60.044,1996
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,60.823,1997
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,61.532,1998
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,62.035,1999
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,62.642,2000
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,63.288,2001
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,63.507,2002
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,64.229,2003
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,64.744,2004
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,65.275,2005
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,65.891,2006
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,66.169,2007
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,66.442,2008
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,66.6,2009
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,66.772,2010
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,67.123,2011
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,67.364,2012
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,67.598,2013
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,67.812,2014
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,67.374,2015
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,68.444,2016
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,68.74,2017
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,69.036,2018
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,69.299,2019
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,69.106,2020
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,68.385,2021
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,70.087,2022
NPL,Nepal,le,Life Expectancy at Birth (years),HDI,Human Development Index,70.354,2023
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,55.343,1990
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,56.472,1991
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,57.763,1992
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,58.881,1993
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,59.903,1994
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,60.688,1995
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,61.58,1996
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,62.379,1997
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,63.047,1998
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,63.456,1999
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,64.157,2000
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,64.964,2001
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,65.63,2002
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,66.239,2003
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,66.856,2004
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,67.317,2005
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,67.877,2006
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.103,2007
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.299,2008
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.354,2009
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.35,2010
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.563,2011
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.787,2012
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.975,2013
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,69.158,2014
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,68.593,2015
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,69.771,2016
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,70.092,2017
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,70.422,2018
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,70.7,2019
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,70.772,2020
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,69.89,2021
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,71.56,2022
NPL,Nepal,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,71.837,2023
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,54.177,1990
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,54.828,1991
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,55.634,1992
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,56.36,1993
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,57.399,1994
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,58.006,1995
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,58.571,1996
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,59.326,1997
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,60.067,1998
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,60.65,1999
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,61.168,2000
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,61.663,2001
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,61.477,2002
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,62.294,2003
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,62.713,2004
NPL,Nepal,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,63.301,2005
